,Well,Period,OIL,GAS,Delta Days,Gross WTR,Liquid Rate,Cum Oil,Cum Gas,Cum WTR,Cum Liquid,WCT,GOR,MBT Qo,MBT Qw,MBT Ql,Days Online,BHP AVG
1094,FORAKER 1207 4LMH-11,2019-04-22,564.63,2857.0,1,595.5200000000001,1160.15,11028.249999999998,39168.22,15936.58,26964.83,51.331293367236995,5.059950764217275,19.53181729628252,26.760780494357867,23.242537602896178,19.0,1744.0
1095,FORAKER 1207 4LMH-11,2019-04-23,553.5,2832.0,1,562.5100000000001,1116.0100000000002,11581.749999999998,42000.22,16499.09,28080.840000000004,50.4036702180088,5.116531165311653,20.92457091237579,29.33119411210467,25.161817546437753,20.0,1714.0
1096,FORAKER 1207 4LMH-11,2019-04-24,530.53,2772.0,1,532.6999999999999,1063.23,12112.279999999999,44772.22,17031.79,29144.070000000003,50.10204753439989,5.2249637155297535,22.830527962603433,31.972573681246487,27.410880054174545,21.0,1671.0
1097,FORAKER 1207 4LMH-11,2019-04-25,509.64,2839.0,1,529.75,1039.3899999999999,12621.919999999998,47611.22,17561.54,30183.460000000003,50.96739433706309,5.5705988540930855,24.766344870889252,33.15061821613969,29.03959052906032,22.0,1640.0
1098,FORAKER 1207 4LMH-11,2019-04-26,483.18,2834.0,1,512.21,995.3900000000001,13105.099999999999,50445.22,18073.75,31178.850000000002,51.458222405288375,5.86530899457759,27.122604412434285,35.285820269030275,31.32325018334522,23.0,1607.0
1099,FORAKER 1207 4LMH-11,2019-04-27,475.52,2775.0,1,511.08,986.5999999999999,13580.619999999999,53220.22,18584.83,32165.45,51.802148793837425,5.83571668909825,28.559513795423957,36.36383736401346,32.60232110277722,24.0,1581.0
1100,FORAKER 1207 4LMH-11,2019-04-28,454.65,2811.0,1,484.56999999999994,939.2199999999999,14035.269999999999,56031.22,19069.4,33104.67,51.59281105598262,6.182777961068955,30.87049378642912,39.353241017809616,35.246981537871854,25.0,1558.0
1101,FORAKER 1207 4LMH-11,2019-04-29,440.02,2778.0,1,464.4099999999999,904.4299999999998,14475.289999999999,58809.22,19533.81,34009.1,51.34836305739527,6.3133493932094,32.8968910504068,42.06156198186948,37.60279955330982,26.0,1530.0
1102,FORAKER 1207 4LMH-11,2019-04-30,428.87,2745.0,1,447.58,876.45,14904.16,61554.22,19981.390000000003,34885.549999999996,51.06737406583376,6.400540956466995,34.752162660013525,44.64316993610082,39.80324034457185,27.0,1499.0
1103,FORAKER 1207 4LMH-11,2019-05-01,425.39,2727.0,1,436.64000000000004,862.03,15329.55,64281.22,20418.030000000002,35747.579999999994,50.65252949433315,6.410587931075014,36.03646065962999,46.76170300476365,41.46906720183752,28.0,1473.0
1104,FORAKER 1207 4LMH-11,2019-05-02,408.69,2758.0,1,422.5,831.19,15738.24,67039.22,20840.530000000002,36578.77,50.830736654675825,6.748391201154909,38.50899214563606,49.32669822485207,44.0077118348392,29.0,1438.0
1105,FORAKER 1207 4LMH-11,2019-05-03,390.59,2781.0,1,407.4700000000001,798.0600000000001,16128.83,69820.22,21248.000000000004,37376.829999999994,51.0575645941408,7.119997951816483,41.293504698020946,52.14617027020394,46.834611432724344,30.0,1406.0
1106,FORAKER 1207 4LMH-11,2019-05-04,380.84,2737.0,1,390.52,771.3599999999999,16509.67,72557.22,21638.520000000004,38148.189999999995,50.627463181912475,7.186745089801492,43.3506721982985,55.409505275017935,49.45575347438291,31.0,1386.0
1107,FORAKER 1207 4LMH-11,2019-05-05,369.0,2711.0,1,379.1999999999999,748.1999999999998,16878.67,75268.22,22017.720000000005,38896.38999999999,50.68163592622293,7.3468834688346885,45.74165311653116,58.06360759493674,51.98662122427159,32.0,1379.0
1108,FORAKER 1207 4LMH-11,2019-05-06,359.96,2670.0,1,361.31,721.27,17238.629999999997,77938.22,22379.030000000006,39617.65999999999,50.09358492658782,7.417490832314702,47.890404489387706,61.938584594946185,54.927641521205636,33.0,1340.0
1109,FORAKER 1207 4LMH-11,2019-05-07,356.47,2641.0,1,355.75,712.22,17595.1,80579.22,22734.780000000006,40329.87999999999,49.94945382044874,7.408758100260891,49.35927287008724,63.906619817287435,56.62559321557944,34.0,1335.0
1110,FORAKER 1207 4LMH-11,2019-05-08,335.58,2629.0,1,347.36000000000007,682.94,17930.68,83208.22,23082.140000000007,41012.81999999999,50.862447652795275,7.8341975087907505,53.43190893378628,66.45019576232151,60.053328257240736,35.0,1304.0
1111,FORAKER 1207 4LMH-11,2019-05-09,331.41,2600.0,1,340.55000000000007,671.96,18262.09,85808.22,23422.690000000006,41684.77999999999,50.680100005952745,7.845267191696085,55.10422135723122,68.77900455146087,62.034615155664014,36.0,1369.0
1112,FORAKER 1207 4LMH-11,2019-05-10,325.15,2576.0,1,326.17,651.3199999999999,18587.24,88384.22,23748.860000000004,42336.09999999999,50.0783025241049,7.9224973089343385,57.16512378902046,72.8112947236104,65.00046060308296,37.0,1248.0
1113,FORAKER 1207 4LMH-11,2019-05-11,326.54,2558.0,1,321.21,647.75,18913.780000000002,90942.22,24070.070000000003,42983.84999999999,49.588575839444225,7.8336497825687506,57.921785998652545,74.93561844276331,66.35870320339636,38.0,1303.0
1114,FORAKER 1207 4LMH-11,2019-05-12,304.96,2549.0,1,308.73999999999995,613.6999999999999,19218.74,93491.22,24378.810000000005,43597.54999999999,50.30796806257129,8.358473242392446,63.020527282266535,78.96226598432341,71.04049209711584,39.0,1208.0
1115,FORAKER 1207 4LMH-11,2019-05-13,288.93,2526.0,1,310.51000000000005,599.44,19507.670000000002,96017.22,24689.320000000003,44196.98999999999,51.8000133457894,8.74260201432873,67.51694181981796,79.51215741844062,73.73046510076068,40.0,1176.0
1116,FORAKER 1207 4LMH-11,2019-05-14,289.64,2511.0,1,297.88999999999993,587.53,19797.31,98528.22,24987.210000000003,44784.51999999999,50.702091808077874,8.669382681950008,68.35143626570917,83.88066064654741,76.22507786836415,41.0,1156.0
1117,FORAKER 1207 4LMH-11,2019-05-15,274.31,2485.0,1,291.79,566.1,20071.620000000003,101013.22,25279.000000000004,45350.61999999999,51.54389683801449,9.059093726076338,73.17130254092086,86.63422324274308,80.11061649885177,42.0,1156.0
1118,FORAKER 1207 4LMH-11,2019-05-16,278.49,2436.0,1,284.94999999999993,563.4399999999999,20350.110000000004,103449.22,25563.950000000004,45914.05999999999,50.57326423399119,8.747172250350102,73.07303673381452,89.71380944025272,81.48881868521936,43.0,1192.0
1119,FORAKER 1207 4LMH-11,2019-05-17,272.23,2426.0,1,274.36999999999995,546.5999999999999,20622.340000000004,105875.22,25838.320000000003,46460.65999999999,50.195755579948774,8.911582118061933,75.75337031186865,94.1732696723403,84.99937797292353,44.0,1081.0
1120,FORAKER 1207 4LMH-11,2019-05-18,265.26,2407.0,1,272.36000000000007,537.6200000000001,20887.600000000002,108282.22,26110.680000000004,46998.27999999999,50.66031769651427,9.074115961697958,78.74387393500717,95.86826259362607,87.41914363304933,45.0,1087.0
1121,FORAKER 1207 4LMH-11,2019-05-19,256.21,2363.0,1,255.69000000000003,511.9,21143.81,110645.22,26366.370000000003,47510.17999999999,49.94920882984959,9.22290308731119,82.5253112681004,103.11850287457467,92.81144754834928,46.0,1075.0
1122,FORAKER 1207 4LMH-11,2019-05-20,252.04,2315.0,1,258.90999999999997,510.94999999999993,21395.850000000002,112960.22,26625.280000000002,48021.12999999999,50.67227713083472,9.185049992064751,84.89069195365816,102.83604341276894,93.98401017712104,47.0,1060.0
1123,FORAKER 1207 4LMH-11,2019-05-21,247.86,2331.0,1,260.08,507.94,21643.710000000003,115291.22,26885.360000000004,48529.06999999999,51.202897980076386,9.404502541757443,87.32231905107723,103.37342356198096,95.54094971847067,48.0,1042.0
1124,FORAKER 1207 4LMH-11,2019-05-22,240.2,2326.0,1,250.92000000000004,491.12,21883.910000000003,117617.22,27136.280000000002,49020.189999999995,51.09138296139437,9.683597002497919,91.1070358034971,108.14713853020882,99.81305994461637,49.0,980.0
1125,FORAKER 1207 4LMH-11,2019-05-23,236.72,2412.0,1,239.84000000000003,476.56000000000006,22120.630000000005,120029.22,27376.120000000003,49496.74999999999,50.3273459795199,10.1892531260561,93.44639236228457,114.14326217478319,103.86257763975152,50.0,1029.0
1126,FORAKER 1207 4LMH-11,2019-05-24,225.59,2071.0,1,239.53000000000006,465.12000000000006,22346.220000000005,122100.22,27615.65,49961.869999999995,51.49853801169591,9.180371470366595,99.05678443193406,115.29098651525902,107.41716116271067,51.0,1005.0
1127,FORAKER 1207 4LMH-11,2019-05-25,222.09,2311.0,1,238.3899999999999,460.4799999999999,22568.310000000005,124411.22,27854.04,50422.35,51.769892286309926,10.405691386374892,101.61785762528707,116.84231721129247,109.49954395413484,52.0,1035.0
1128,FORAKER 1207 4LMH-11,2019-05-26,225.59,2254.0,1,230.3600000000001,455.9500000000001,22793.900000000005,126665.22,28084.4,50878.299999999996,50.52308367145522,9.991577640852874,101.04126955982093,121.91526306650455,111.58745476477681,53.0,962.0
1129,FORAKER 1207 4LMH-11,2019-05-27,219.31,2239.0,1,223.05999999999997,442.37,23013.210000000006,128904.22,28307.460000000003,51320.67,50.42385333544317,10.209292781906889,104.93461310473761,126.90513763113067,116.01299816895359,54.0,966.0
1130,FORAKER 1207 4LMH-11,2019-05-28,211.65,2242.0,1,222.42000000000004,434.07000000000005,23224.860000000008,131146.22,28529.88,51754.74,51.240583316055016,10.592960075596503,109.7323883770376,128.27029943350416,119.2313221369825,55.0,978.0
1131,FORAKER 1207 4LMH-11,2019-05-29,207.47,2171.0,1,220.77,428.24,23432.33000000001,133317.22,28750.65,52182.979999999996,51.552867550906036,10.464163493517136,112.94322070660823,130.22897132762603,121.85452082944143,56.0,923.0
1132,FORAKER 1207 4LMH-11,2019-05-30,217.23,2090.0,1,215.3600000000001,432.5900000000001,23649.56000000001,135407.22,28966.010000000002,52615.56999999999,49.78386000601032,9.62113888505271,108.86875661741016,134.50041790490337,121.62918698999049,57.0,926.0
1133,FORAKER 1207 4LMH-11,2019-05-31,199.82,2157.0,1,209.94000000000003,409.76,23849.38000000001,137564.22,29175.95,53025.329999999994,51.23486919172199,10.794715243719347,119.35431888699834,138.97280175288176,129.40582292073407,58.0,949.0
1134,FORAKER 1207 4LMH-11,2019-06-01,197.73,2141.0,1,199.23,396.96,24047.110000000008,139705.22,29375.18,53422.28999999999,50.188935912938334,10.827896626713196,121.61589035553537,147.44355769713397,134.57852176541715,59.0,932.0
1135,FORAKER 1207 4LMH-11,2019-06-02,184.5,2108.0,1,199.27,383.77,24231.610000000008,141813.22,29574.45,53806.05999999999,51.924329676629235,11.425474254742548,131.33663956639572,148.41396095749485,140.2039242254475,60.0,932.0
1136,FORAKER 1207 4LMH-11,2019-06-03,203.3,2109.0,1,196.43000000000004,399.73,24434.910000000007,143922.22,29770.88,54205.78999999999,49.140669952217756,10.373831775700934,120.1913920314806,151.559741383699,135.60600905611287,61.0,902.0
1137,FORAKER 1207 4LMH-11,2019-06-04,204.0,2108.0,1,188.11999999999998,392.12,24638.910000000007,146030.22,29959.0,54597.909999999996,47.97510966030806,10.333333333333334,120.77897058823532,159.25473102275146,139.23775884933184,62.0,865.0
1138,FORAKER 1207 4LMH-11,2019-06-05,199.81,2083.0,1,190.11999999999998,389.92999999999995,24838.72000000001,148113.22,30149.12,54987.84,48.757469289359626,10.424903658475552,124.31169611130578,158.57942352198612,141.0197727797297,63.0,860.0
1139,FORAKER 1207 4LMH-11,2019-06-06,198.43,2067.0,1,190.06999999999996,388.5,25037.15000000001,150180.22,30339.19,55376.34,48.92406692406691,10.416771657511465,126.17623343244473,159.6211395801547,142.53884169884168,64.0,843.0
1140,FORAKER 1207 4LMH-11,2019-06-07,149.69,2104.0,1,178.55999999999997,328.25,25186.840000000007,152284.22,30517.75,55704.59,54.397562833206386,14.05571514463224,168.26000400828383,170.91033826164877,169.70172124904798,65.0,830.0
1141,FORAKER 1207 4LMH-11,2019-06-08,181.01,1969.0,1,164.81999999999996,345.8299999999999,25367.850000000006,154253.22,30682.57,56050.42,47.65925454703178,10.877852052372798,140.14612452350704,186.15805120737778,162.07506578376663,66.0,787.0
1142,FORAKER 1207 4LMH-11,2019-06-09,162.23,2019.0,1,167.33999999999997,329.56999999999994,25530.080000000005,156272.22,30849.91,56379.99,50.77525260187517,12.445293718794305,157.36966035874997,184.3546671447353,171.07136571896717,67.0,815.0
1143,FORAKER 1207 4LMH-11,2019-06-10,190.07,2017.0,1,204.48,394.54999999999995,25720.150000000005,158289.22,31054.39,56774.54,51.82613103535674,10.611879833745462,135.31935602672704,151.87006064162756,143.8969458877202,68.0,791.0
1144,FORAKER 1207 4LMH-11,2019-06-11,181.01,2185.0,1,201.79999999999998,382.80999999999995,25901.160000000003,160474.22,31256.19,57157.35,52.71544630495547,12.071156289707751,143.09242583282693,154.88696729435085,149.3099710038923,69.0,781.0
1145,FORAKER 1207 4LMH-11,2019-06-12,172.68,2163.0,1,185.61000000000004,358.2900000000001,26073.840000000004,162637.22,31441.8,57515.64,51.80440425353763,12.526059763724808,150.99513551077138,169.39712299983833,160.52817550029303,70.0,635.0
1146,FORAKER 1207 4LMH-11,2019-06-13,169.87,2181.0,1,184.28,354.15,26243.710000000003,164818.22,31626.079999999998,57869.79,52.03444867993788,12.839229999411314,154.49290634014247,171.61970913826784,163.4047437526472,71.0,671.0
1147,FORAKER 1207 4LMH-11,2019-06-14,174.76,2145.0,1,180.25,355.01,26418.47,166963.22,31806.329999999998,58224.8,50.77321765584068,12.273975738155185,151.17000457770658,176.4567545076283,164.0089011577139,72.0,641.0
1148,FORAKER 1207 4LMH-11,2019-06-15,158.74,2134.0,1,169.83999999999997,328.58,26577.210000000003,169097.22,31976.17,58553.380000000005,51.68908637165986,13.4433665112763,167.4260425853597,188.27231512011306,178.20129040112,73.0,624.0
1149,FORAKER 1207 4LMH-11,2019-06-16,174.76,2153.0,1,158.76,333.52,26751.97,171250.22,32134.929999999997,58886.9,47.601343247781244,12.319752803845274,153.07833600366217,202.41200554295793,176.56182537778847,74.0,614.0
1150,FORAKER 1207 4LMH-11,2019-06-17,167.79,2315.0,1,163.11999999999998,330.90999999999997,26919.760000000002,173565.22,32298.049999999996,59217.810000000005,49.294370070411894,13.797008164968116,160.43721318314562,198.00177783227073,178.9544286966245,75.0,773.0
1151,FORAKER 1207 4LMH-11,2019-06-18,158.05,2086.0,1,155.09999999999997,313.15,27077.81,175651.22,32453.149999999994,59530.96000000001,49.52897972217786,13.198354950964884,171.32432774438468,209.24016763378467,190.10365639469907,76.0,654.0
1152,FORAKER 1207 4LMH-11,2019-06-19,144.11,2032.0,1,159.58999999999997,303.7,27221.920000000002,177683.22,32612.739999999994,59834.66,52.54856766545933,14.100340018041772,188.89681493303726,204.35328028071933,197.01896608495227,77.0,638.0
1153,FORAKER 1207 4LMH-11,2019-06-20,148.99,1973.0,1,158.54,307.53,27370.910000000003,179656.22,32771.27999999999,60142.19,51.55269404610933,13.24249949661051,183.70971206121217,206.70669862495265,195.5652781842422,78.0,615.0
1154,FORAKER 1207 4LMH-11,2019-06-21,149.69,2438.0,1,157.01,306.7,27520.600000000002,182094.22,32928.28999999999,60448.89,51.193348549070755,16.286993119112832,183.8506246242234,209.72097318642122,197.09452233452885,79.0,613.0
1155,FORAKER 1207 4LMH-11,2019-06-22,169.87,1780.0,1,147.26,317.13,27690.47,183874.22,33075.549999999996,60766.02,46.435215842083686,10.478601283334314,163.00977217872492,224.6064783376341,191.61233563522845,80.0,596.0
1156,FORAKER 1207 4LMH-11,2019-06-23,111.4,2394.0,1,144.34999999999997,255.74999999999997,27801.870000000003,186268.22,33219.899999999994,61021.77,56.4418377321603,21.49012567324955,249.56795332136446,230.13439556633185,238.5992961876833,81.0,625.0
1157,FORAKER 1207 4LMH-11,2019-06-24,141.33,1576.0,1,138.70000000000002,280.03000000000003,27943.200000000004,187844.22,33358.59999999999,61301.799999999996,49.530407456343966,11.151206396377273,197.71598386754405,240.50901225666897,218.91154519158658,82.0,581.0
1158,FORAKER 1207 4LMH-11,2019-06-25,140.64,2012.0,1,141.54,282.17999999999995,28083.840000000004,189856.22,33500.13999999999,61583.979999999996,50.15947267701468,14.306029579067124,199.68600682593862,236.68319909566196,218.2436033737331,83.0,585.0
1159,FORAKER 1207 4LMH-11,2019-06-26,139.96,2033.0,1,135.61000000000004,275.57000000000005,28223.800000000003,191889.22,33635.74999999999,61859.549999999996,49.21072685705992,14.525578736781936,201.65618748213777,248.03296217093123,224.478535399354,84.0,574.0
1160,FORAKER 1207 4LMH-11,2019-06-27,125.32,1981.0,1,141.73,267.04999999999995,28349.120000000003,193870.22,33777.479999999996,62126.6,53.07245834113462,15.80753271624641,226.213852537504,238.32272631059055,232.64032952630598,85.0,581.0
1161,FORAKER 1207 4LMH-11,2019-06-28,145.51,1990.0,1,163.16000000000003,308.67,28494.63,195860.22,33940.64,62435.27,52.859040399131764,13.676036011270703,195.82592261700228,208.02059328266728,202.27190851070722,86.0,551.0
1162,FORAKER 1207 4LMH-11,2019-06-29,133.68,2089.0,1,156.55999999999997,290.24,28628.31,197949.22,34097.2,62725.509999999995,53.94156560088202,15.626870137642129,214.15552064631956,217.78998467041393,216.11600744211685,87.0,546.0
1163,FORAKER 1207 4LMH-11,2019-06-30,137.16,2289.0,1,162.79,299.95,28765.47,200238.22,34259.99,63025.45999999999,54.2723787297883,16.68853893263342,209.72200349956256,210.4551262362553,210.11988664777462,88.0,586.0
1164,FORAKER 1207 4LMH-11,2019-07-01,90.51,2081.0,1,157.28,247.79000000000002,28855.98,202319.22,34417.27,63273.24999999999,63.47310222365712,22.991934592862666,318.81537951607555,218.82801373346896,255.35029662213967,89.0,548.0
1165,FORAKER 1207 4LMH-11,2019-07-02,140.63,1601.0,1,162.36000000000004,302.99,28996.61,203920.22,34579.63,63576.23999999999,53.585926928281474,11.384484107231744,206.19078432766835,212.98121458487304,209.82949932340998,90.0,565.0
1166,FORAKER 1207 4LMH-11,2019-07-03,124.63,1972.0,1,159.74,284.37,29121.24,205892.22,34739.369999999995,63860.60999999999,56.1732953546436,15.822835593356336,233.66155821230845,217.47445849505442,224.56873087878466,91.0,552.0
1167,FORAKER 1207 4LMH-11,2019-07-04,116.96,1954.0,1,153.71,270.67,29238.2,207846.22,34893.079999999994,64131.27999999999,56.78870949865149,16.70656634746922,249.98461012311904,227.00592023941184,236.9353086784645,92.0,574.0
1168,FORAKER 1207 4LMH-11,2019-07-05,124.62,1954.0,1,151.86999999999998,276.49,29362.82,209800.22,35044.95,64407.76999999999,54.92784549169951,15.679666185203017,235.61884127748354,230.7562388885231,232.9479185503996,93.0,555.0
1169,FORAKER 1207 4LMH-11,2019-07-06,116.27,2192.0,1,148.75,265.02,29479.09,211992.22,35193.7,64672.789999999986,56.127839408346546,18.85267050829965,253.53995011610905,236.5963025210084,244.02984680401477,94.0,546.0
1170,FORAKER 1207 4LMH-11,2019-07-07,100.95,1875.0,1,146.40000000000003,247.35000000000002,29580.04,213867.22,35340.1,64920.139999999985,59.187386294724085,18.573551263001484,293.01674096087174,241.39412568306005,262.46266424095404,95.0,539.0
1171,FORAKER 1207 4LMH-11,2019-07-08,112.1,1864.0,1,142.98,255.07999999999998,29692.14,215731.22,35483.08,65175.21999999999,56.053002979457425,16.628010704727924,264.87190008920606,248.16813540355298,255.50893837227534,96.0,544.0
1172,FORAKER 1207 4LMH-11,2019-07-09,101.65,1776.0,1,144.91000000000003,246.56000000000003,29793.79,217507.22,35627.990000000005,65421.779999999984,58.77271252433485,17.47171667486473,293.10172159370387,245.86288040852943,265.3381732641141,97.0,522.0
1173,FORAKER 1207 4LMH-11,2019-07-10,114.18,1857.0,1,140.83999999999997,255.01999999999998,29907.97,219364.22,35768.83,65676.79999999999,55.22704101639087,16.26379400945875,261.93702925205815,253.96783584209038,257.53587953885966,98.0,533.0
1174,FORAKER 1207 4LMH-11,2019-07-11,117.67,1902.0,1,136.74,254.41000000000003,30025.64,221266.22,35905.57,65931.20999999999,53.747887268582204,16.16384804963032,255.16818220447013,262.58278484715515,259.15337447427373,99.0,517.0
1175,FORAKER 1207 4LMH-11,2019-07-12,124.61,2080.0,1,131.16000000000003,255.77000000000004,30150.25,223346.22,36036.73,66186.98,51.280447276850296,16.692079287376615,241.95690554530134,274.75396462336073,258.775384134183,100.0,503.0
1176,FORAKER 1207 4LMH-11,2019-07-13,107.22,2006.0,1,128.04,235.26,30257.47,225352.22,36164.770000000004,66422.23999999999,54.42489160928335,18.709196045513895,282.1998694273457,282.4490003124024,282.335458641503,101.0,516.0
1177,FORAKER 1207 4LMH-11,2019-07-14,86.34,1979.0,1,128.26,214.6,30343.81,227331.22,36293.030000000006,66636.84,59.76700838769804,22.9210099606208,351.44556404910816,282.96452518322167,310.51649580615094,102.0,508.0
1178,FORAKER 1207 4LMH-11,2019-07-15,110.0,1419.0,1,126.09999999999998,236.09999999999997,30453.81,228750.22,36419.130000000005,66872.94,53.40957221516307,12.9,276.8528181818182,288.811498810468,283.2398983481576,103.0,492.0
1179,FORAKER 1207 4LMH-11,2019-07-16,108.61,1639.0,1,124.81999999999995,233.42999999999995,30562.420000000002,230389.22,36543.950000000004,67106.37,53.4721329734824,15.090691464874322,281.39600405119234,292.77319339849396,287.47962986762633,104.0,536.0
1180,FORAKER 1207 4LMH-11,2019-07-17,100.95,1897.0,1,121.14000000000003,222.09000000000003,30663.370000000003,232286.22,36665.090000000004,67328.45999999999,54.545454545454554,18.791480931154037,303.74809311540366,302.66707941225025,303.1584492773199,105.0,520.0
1181,FORAKER 1207 4LMH-11,2019-07-18,116.27,1842.0,1,125.52999999999999,241.79999999999998,30779.640000000003,234128.22,36790.62,67570.26,51.91480562448304,15.842435709985379,264.7255525931023,293.08229108579627,279.4468982630273,106.0,505.0
1182,FORAKER 1207 4LMH-11,2019-07-19,107.91,1855.0,1,124.74,232.64999999999998,30887.550000000003,235983.22,36915.36,67802.90999999999,53.61702127659575,17.190251135205266,286.234361968307,295.93843193843196,291.43739522888455,107.0,501.0
1183,FORAKER 1207 4LMH-11,2019-07-20,98.17,1852.0,1,123.89000000000003,222.06000000000003,30985.72,237835.22,37039.25,68024.96999999999,55.79122759614519,18.86523377813996,315.6332891922176,298.9688433287593,306.3359902728991,108.0,504.0
1184,FORAKER 1207 4LMH-11,2019-07-21,75.89,1806.0,1,123.0,198.89,31061.61,239641.22,37162.25,68223.85999999999,61.843229926089805,23.797601792067464,409.2977994465674,302.1321138211382,343.02307808336263,109.0,500.0
1185,FORAKER 1207 4LMH-11,2019-07-22,79.37,1848.0,1,118.80999999999996,198.17999999999995,31140.98,241489.22,37281.06,68422.03999999998,59.95055000504591,23.283356431901222,392.3520221746251,313.7872232977023,345.2519931375517,110.0,491.0
1186,FORAKER 1207 4LMH-11,2019-07-23,85.63,1845.34,1,125.46000000000002,211.09000000000003,31226.61,243334.56,37406.52,68633.12999999998,59.43436448908049,21.550157655027444,364.6690412238702,298.1549497847919,325.136813681368,111.0,484.0
1187,FORAKER 1207 4LMH-11,2019-07-24,112.79,1827.08,1,127.35999999999997,240.14999999999998,31339.4,245161.63999999998,37533.88,68873.27999999997,53.03352071621902,16.198953807961697,277.8561929249047,294.7069723618091,286.79275452841966,112.0,487.0
1188,FORAKER 1207 4LMH-11,2019-07-25,105.83,1813.2,1,128.58999999999997,234.41999999999996,31445.230000000003,246974.84,37662.469999999994,69107.69999999997,54.85453459602423,17.133138051592177,297.1296418784844,292.88801617544135,294.8029178397747,113.0,502.0
1189,FORAKER 1207 4LMH-11,2019-07-26,96.77,1802.14,1,125.81999999999995,222.58999999999995,31542.000000000004,248776.98,37788.28999999999,69330.28999999996,56.52545037962172,18.622920326547487,325.9481244187249,300.3361150850422,311.47082079158986,114.0,499.0
1190,FORAKER 1207 4LMH-11,2019-07-27,95.38,1784.19,1,126.07999999999998,221.45999999999998,31637.380000000005,250561.17,37914.369999999995,69551.74999999997,56.931274270748666,18.7061228769134,331.69825959320616,300.7167671319797,314.0601011469339,115.0,495.0
1191,FORAKER 1207 4LMH-11,2019-07-28,91.21,1772.41,1,127.24,218.45,31728.590000000004,252333.58000000002,38041.60999999999,69770.19999999997,58.24673838406959,19.43218945291087,347.8630632606075,298.9752436340773,319.3875028610665,116.0,490.0
1192,FORAKER 1207 4LMH-11,2019-07-29,98.87,1741.43,1,120.39000000000003,219.26000000000005,31827.460000000003,254075.01,38161.99999999999,69989.45999999996,54.90741585332483,17.613330636188934,321.91220794983315,316.98646066949067,319.2076074067315,117.0,491.0
1193,FORAKER 1207 4LMH-11,2019-07-30,89.13,1716.84,1,119.47000000000001,208.60000000000002,31916.590000000004,255791.85,38281.469999999994,70198.05999999997,57.27229146692234,19.26220127903063,358.090317513744,320.42747133171497,336.51994247363353,118.0,499.0
1194,FORAKER 1207 4LMH-11,2019-07-31,98.16,1729.79,1,122.02999999999999,220.19,32014.750000000004,257521.64,38403.49999999999,70418.24999999997,55.420318815568365,17.62214751426243,326.1486348818256,314.7054003113988,319.80675780008164,119.0,496.0
1195,FORAKER 1207 4LMH-11,2019-08-01,69.62,1773.77,1,126.35999999999997,195.97999999999996,32084.370000000003,259295.41,38529.85999999999,70614.22999999997,64.47596693540157,25.477879919563343,460.8498994541798,304.92133586578035,360.31345035207664,120.0,498.0
1196,FORAKER 1207 4LMH-11,2019-08-02,94.69,1791.37,1,122.89000000000003,217.58000000000004,32179.06,261086.78,38652.74999999999,70831.80999999997,56.480375034470086,18.918259583905375,339.83588552117436,314.5312881438684,325.54375402150913,121.0,447.0
1197,FORAKER 1207 4LMH-11,2019-08-03,89.82,1806.74,1,119.74,209.56,32268.88,262893.52,38772.48999999999,71041.36999999997,57.13876694025577,20.115119127143178,359.2616343798709,323.80566226824783,339.00252910860837,122.0,469.0
1198,FORAKER 1207 4LMH-11,2019-08-04,88.42,1762.28,1,121.58999999999999,210.01,32357.3,264655.80000000005,38894.07999999999,71251.37999999996,57.89724298842911,19.930784890296312,365.9500113096584,319.8789374126161,339.27612970810895,123.0,460.0
1199,FORAKER 1207 4LMH-11,2019-08-05,95.38,1770.75,1,120.03999999999998,215.41999999999996,32452.68,266426.55000000005,39014.11999999999,71466.79999999996,55.72370253458361,18.565212832879013,340.24617320192914,325.00933022325887,331.75564014483325,124.0,455.0
1200,FORAKER 1207 4LMH-11,2019-08-06,76.59,1831.34,1,116.17000000000002,192.76000000000002,32529.27,268257.8900000001,39130.289999999986,71659.55999999995,60.26665283253787,23.91095443269356,424.7195456325891,336.8364465868983,371.75534343224706,125.0,460.0
1201,FORAKER 1207 4LMH-11,2019-08-07,111.39,1817.32,1,113.98,225.37,32640.66,270075.2100000001,39244.26999999999,71884.92999999995,50.574610640280426,16.31492952688751,293.0304336116348,344.30838743639225,318.9640591028085,126.0,448.0
1202,FORAKER 1207 4LMH-11,2019-08-08,57.8,1754.08,1,116.57999999999998,174.38,32698.46,271829.2900000001,39360.84999999999,72059.30999999995,66.85399701800664,30.347404844290658,565.7173010380623,337.62952478984386,413.2315059066404,127.0,496.0
1203,FORAKER 1207 4LMH-11,2019-08-09,87.71,1781.79,1,108.97000000000001,196.68,32786.17,273611.0800000001,39469.81999999999,72255.98999999995,55.40471832418142,20.31455934329039,373.80196100786685,362.2081306781682,367.37843197071356,128.0,444.0
1204,FORAKER 1207 4LMH-11,2019-08-10,96.09,1709.19,1,103.99,200.07999999999998,32882.259999999995,275320.2700000001,39573.80999999999,72456.06999999995,51.974210315873655,17.7873868248517,342.2027266104693,380.55399557649764,362.1354958016791,129.0,458.0
1205,FORAKER 1207 4LMH-11,2019-08-11,82.15,1671.0,1,106.51,188.66000000000003,32964.409999999996,276991.2700000001,39680.31999999999,72644.72999999995,56.45605851796883,20.34083992696287,401.2709677419354,372.55018308140075,385.0563447471639,130.0,473.0
