,,Well,PERIOD,TP,CP,BH,GROSS OIL,GROSS WTR,GROSS GAS,GROSS BOE,Downtime,Lift,Choke,Cum Prod,Days Online,Formation,Pad,Comp Order
6,18,FORAKER 1207 6UMH-11,2019-04-22,1155.0,700.0,2130.0,1074.97,377.0,3779.0,1704.8033,0,FLOW,50.0,21427.219999999998,19.0,UM,Pad2,1Z
6,19,FORAKER 1207 6UMH-11,2019-04-23,1147.0,670.0,2085.0,1024.85,359.0,3976.0,1687.5167,0,FLOW,50.0,22452.069999999996,20.0,UM,Pad2,1Z
6,20,FORAKER 1207 6UMH-11,2019-04-24,1136.0,675.0,2024.0,993.54,408.0,3632.0,1598.8733,0,FLOW,50.0,23445.609999999997,21.0,UM,Pad2,1Z
6,21,FORAKER 1207 6UMH-11,2019-04-25,1118.0,734.0,1966.0,1003.27,373.0,4059.0,1679.77,0,FLOW,51.666666666666664,24448.879999999997,22.0,UM,Pad2,1Z
6,22,FORAKER 1207 6UMH-11,2019-04-26,1119.0,725.0,1871.0,961.5,324.0,4415.0,1697.3333,0,FLOW,52.0,25410.379999999997,23.0,UM,Pad2,1Z
6,23,FORAKER 1207 6UMH-11,2019-04-27,1121.0,682.0,1810.0,930.87,324.0,4577.0,1693.7033,0,FLOW,53.833333333333336,26341.249999999996,24.0,UM,Pad2,1Z
6,24,FORAKER 1207 6UMH-11,2019-04-28,1097.0,683.0,1765.0,903.7,315.0,4662.0,1680.7,0,FLOW,54.0,27244.949999999997,25.0,UM,Pad2,1Z
6,25,FORAKER 1207 6UMH-11,2019-04-29,1085.0,673.0,1683.0,856.36,314.0,4808.0,1657.6933,0,FLOW,54.0,28101.309999999998,26.0,UM,Pad2,1Z
6,26,FORAKER 1207 6UMH-11,2019-04-30,1084.0,668.0,1641.0,827.82,298.0,4697.0,1610.6533,0,FLOW,54.0,28929.129999999997,27.0,UM,Pad2,1Z
6,27,FORAKER 1207 6UMH-11,2019-05-01,1084.0,639.0,1604.0,788.13,287.0,4815.0,1590.63,0,FLOW,55.75,29717.26,28.0,UM,Pad2,1Z
6,28,FORAKER 1207 6UMH-11,2019-05-02,1068.0,611.0,1567.0,735.91,277.0,4710.0,1520.91,0,FLOW,57.583333333333336,30453.17,29.0,UM,Pad2,1Z
6,29,FORAKER 1207 6UMH-11,2019-05-03,1062.0,596.0,1525.0,715.73,260.0,4642.0,1489.3967,0,FLOW,58.0,31168.899999999998,30.0,UM,Pad2,1Z
6,30,FORAKER 1207 6UMH-11,2019-05-04,1055.0,584.0,1504.0,676.73,249.0,4683.0,1457.23,0,FLOW,58.0,31845.629999999997,31.0,UM,Pad2,1Z
6,31,FORAKER 1207 6UMH-11,2019-05-05,1039.0,571.0,1477.0,654.47,235.0,4523.0,1408.3033,0,FLOW,58.0,32500.1,32.0,UM,Pad2,1Z
6,32,FORAKER 1207 6UMH-11,2019-05-06,1034.0,556.0,1438.0,647.48,234.0,4559.0,1407.3133,0,FLOW,58.0,33147.58,33.0,UM,Pad2,1Z
6,33,FORAKER 1207 6UMH-11,2019-05-07,1021.0,552.0,1414.0,616.87,234.0,4722.0,1403.87,0,FLOW,59.833333333333336,33764.450000000004,34.0,UM,Pad2,1Z
6,34,FORAKER 1207 6UMH-11,2019-05-08,1016.0,506.0,1388.0,586.91,225.0,4655.0,1362.7433,0,FLOW,61.666666666666664,34351.36000000001,35.0,UM,Pad2,1Z
6,35,FORAKER 1207 6UMH-11,2019-05-09,1002.0,580.0,1341.0,564.64,222.0,4665.0,1342.14,0,FLOW,63.333333333333336,34916.00000000001,36.0,UM,Pad2,1Z
6,36,FORAKER 1207 6UMH-11,2019-05-10,1004.0,481.0,1333.0,541.68,212.0,4648.0,1316.3467,0,FLOW,64.0,35457.68000000001,37.0,UM,Pad2,1Z
6,37,FORAKER 1207 6UMH-11,2019-05-11,1002.0,481.0,1317.0,527.73,203.0,4541.0,1284.5633,0,FLOW,64.0,35985.41000000001,38.0,UM,Pad2,1Z
6,38,FORAKER 1207 6UMH-11,2019-05-12,1001.0,430.0,1293.0,516.6,193.0,4443.0,1257.1,0,FLOW,64.0,36502.01000000001,39.0,UM,Pad2,1Z
6,39,FORAKER 1207 6UMH-11,2019-05-13,982.0,458.0,1269.0,483.87,195.0,4556.0,1243.2033,0,FLOW,64.0,36985.88000000001,40.0,UM,Pad2,1Z
6,40,FORAKER 1207 6UMH-11,2019-05-14,973.0,421.0,1261.0,484.57,181.0,4351.0,1209.7367,0,FLOW,64.0,37470.45000000001,41.0,UM,Pad2,1Z
6,41,FORAKER 1207 6UMH-11,2019-05-15,940.0,382.0,1213.0,453.24,184.0,4468.0,1197.9067,0,FLOW,64.0,37923.69000000001,42.0,UM,Pad2,1Z
6,42,FORAKER 1207 6UMH-11,2019-05-16,948.0,482.0,1229.0,453.95,175.0,4368.0,1181.95,0,FLOW,64.0,38377.64000000001,43.0,UM,Pad2,1Z
6,43,FORAKER 1207 6UMH-11,2019-05-17,930.0,405.0,1205.0,427.48,172.0,4373.0,1156.3133,0,FLOW,64.0,38805.12000000001,44.0,UM,Pad2,1Z
6,44,FORAKER 1207 6UMH-11,2019-05-18,913.0,488.0,1181.0,415.65,169.0,4339.0,1138.8167,0,FLOW,64.0,39220.77000000001,45.0,UM,Pad2,1Z
6,45,FORAKER 1207 6UMH-11,2019-05-19,912.0,454.0,1181.0,413.56,163.0,4231.0,1118.7267,0,FLOW,64.0,39634.33000000001,46.0,UM,Pad2,1Z
6,46,FORAKER 1207 6UMH-11,2019-05-20,881.0,396.0,1141.0,381.53,166.0,4259.0,1091.3633,0,FLOW,64.0,40015.86000000001,47.0,UM,Pad2,1Z
6,47,FORAKER 1207 6UMH-11,2019-05-21,883.0,426.0,1141.0,385.72,156.0,4206.0,1086.72,0,FLOW,64.0,40401.58000000001,48.0,UM,Pad2,1Z
6,48,FORAKER 1207 6UMH-11,2019-05-22,864.0,421.0,1141.0,374.57,155.0,4153.0,1066.7367,0,FLOW,64.0,40776.15000000001,49.0,UM,Pad2,1Z
6,49,FORAKER 1207 6UMH-11,2019-05-23,851.0,361.0,1141.0,357.16,153.0,4351.0,1082.3267,0,FLOW,,41133.31000000001,50.0,UM,Pad2,1Z
6,50,FORAKER 1207 6UMH-11,2019-05-24,844.0,419.0,1441.0,334.19,142.0,3700.0,950.8567,0,FLOW,,41467.500000000015,51.0,UM,Pad2,1Z
6,51,FORAKER 1207 6UMH-11,2019-05-25,845.0,375.0,1141.0,327.24,130.0,4023.0,997.74,0,FLOW,,41794.74000000001,52.0,UM,Pad2,1Z
6,52,FORAKER 1207 6UMH-11,2019-05-26,849.0,371.0,1138.0,346.02,125.0,3902.0,996.3533,0,FLOW,,42140.76000000001,53.0,UM,Pad2,1Z
6,53,FORAKER 1207 6UMH-11,2019-05-27,837.0,474.0,1135.0,342.55,131.0,3925.0,996.7167,0,FLOW,,42483.31000000001,54.0,UM,Pad2,1Z
6,54,FORAKER 1207 6UMH-11,2019-05-28,830.0,347.0,1128.0,317.48,136.0,3981.0,980.98,0,FLOW,,42800.790000000015,55.0,UM,Pad2,1Z
6,55,FORAKER 1207 6UMH-11,2019-05-29,827.0,348.0,1120.0,316.79,140.0,3832.0,955.4567,0,FLOW,,43117.580000000016,56.0,UM,Pad2,1Z
6,56,FORAKER 1207 6UMH-11,2019-05-30,796.0,371.0,1119.0,309.12,132.0,3756.0,935.12,0,FLOW,,43426.70000000002,57.0,UM,Pad2,1Z
6,57,FORAKER 1207 6UMH-11,2019-05-31,812.0,374.0,1115.0,281.28,136.0,3863.0,925.1133,0,FLOW,,43707.98000000002,58.0,UM,Pad2,1Z
6,58,FORAKER 1207 6UMH-11,2019-06-01,797.0,347.0,1100.0,286.85,130.0,3755.0,912.6833,0,FLOW,,43994.830000000016,59.0,UM,Pad2,1Z
6,59,FORAKER 1207 6UMH-11,2019-06-02,799.0,331.0,1080.0,267.36,122.0,3694.0,883.0267,0,FLOW,,44262.19000000002,60.0,UM,Pad2,1Z
6,60,FORAKER 1207 6UMH-11,2019-06-03,779.0,366.0,1142.0,292.41,126.0,3686.0,906.7433,0,FLOW,,44554.60000000002,61.0,UM,Pad2,1Z
6,61,FORAKER 1207 6UMH-11,2019-06-04,770.0,407.0,1142.0,272.92,121.0,3797.0,905.7533,0,FLOW,,44827.52000000002,62.0,UM,Pad2,1Z
6,62,FORAKER 1207 6UMH-11,2019-06-05,768.0,405.0,1142.0,239.5,115.0,3648.0,847.5,0,FLOW,,45067.02000000002,63.0,UM,Pad2,1Z
6,63,FORAKER 1207 6UMH-11,2019-06-06,794.0,370.0,1139.0,240.91,117.0,3652.0,849.5767,0,FLOW,,45307.93000000002,64.0,UM,Pad2,1Z
6,64,FORAKER 1207 6UMH-11,2019-06-07,791.0,374.0,1135.0,300.77,121.0,3759.0,927.27,0,FLOW,,45608.70000000002,65.0,UM,Pad2,1Z
6,65,FORAKER 1207 6UMH-11,2019-06-08,745.0,361.0,1142.0,242.99,124.0,3559.0,836.1567,0,FLOW,,45851.69000000002,66.0,UM,Pad2,1Z
6,66,FORAKER 1207 6UMH-11,2019-06-09,734.0,380.0,1142.0,247.86,118.0,3790.0,879.5267,0,FLOW,,46099.55000000002,67.0,UM,Pad2,1Z
6,67,FORAKER 1207 6UMH-11,2019-06-10,725.0,358.0,1142.0,298.68,113.0,3386.0,863.0133,0,FLOW,,46398.23000000002,68.0,UM,Pad2,1Z
6,68,FORAKER 1207 6UMH-11,2019-06-11,696.0,184.0,1142.0,213.75,116.0,3918.0,866.75,0,FLOW,,46611.98000000002,69.0,UM,Pad2,1Z
6,69,FORAKER 1207 6UMH-11,2019-06-12,673.0,325.0,1142.0,247.16,129.0,3918.0,900.16,0,FLOW,,46859.14000000002,70.0,UM,Pad2,1Z
6,70,FORAKER 1207 6UMH-11,2019-06-13,671.0,178.0,1141.0,236.03,123.0,4006.0,903.6967,0,FLOW,,47095.17000000002,71.0,UM,Pad2,1Z
6,71,FORAKER 1207 6UMH-11,2019-06-14,670.0,175.0,1141.0,238.81,120.0,3925.0,892.9767,0,FLOW,,47333.98000000002,72.0,UM,Pad2,1Z
6,72,FORAKER 1207 6UMH-11,2019-06-15,636.0,135.0,1141.0,228.37,125.0,4011.0,896.87,0,FLOW,,47562.35000000002,73.0,UM,Pad2,1Z
6,73,FORAKER 1207 6UMH-11,2019-06-16,641.0,247.0,1141.0,269.44,127.0,4032.0,941.44,0,FLOW,,47831.79000000002,74.0,UM,Pad2,1Z
6,74,FORAKER 1207 6UMH-11,2019-06-17,601.0,219.0,1141.0,210.26,115.0,4315.0,929.4267,0,FLOW,,48042.050000000025,75.0,UM,Pad2,1Z
6,75,FORAKER 1207 6UMH-11,2019-06-18,590.0,212.0,1141.0,203.99,132.0,4065.0,881.49,0,FLOW,,48246.04000000002,76.0,UM,Pad2,1Z
6,76,FORAKER 1207 6UMH-11,2019-06-19,616.0,182.0,1141.0,195.64,115.0,3762.0,822.64,0,FLOW,,48441.68000000002,77.0,UM,Pad2,1Z
6,77,FORAKER 1207 6UMH-11,2019-06-20,597.0,184.0,1141.0,217.23,116.0,3626.0,821.5633,0,FLOW,,48658.910000000025,78.0,UM,Pad2,1Z
6,78,FORAKER 1207 6UMH-11,2019-06-21,569.0,212.0,1141.0,188.68,119.0,4539.0,945.18,0,FLOW,,48847.590000000026,79.0,UM,Pad2,1Z
6,79,FORAKER 1207 6UMH-11,2019-06-22,578.0,187.0,1141.0,204.0,110.0,3395.0,769.8333,0,FLOW,,49051.590000000026,80.0,UM,Pad2,1Z
6,80,FORAKER 1207 6UMH-11,2019-06-23,580.0,177.0,1141.0,165.7,110.0,4358.0,892.0333,0,FLOW,,49217.29000000002,81.0,UM,Pad2,1Z
6,81,FORAKER 1207 6UMH-11,2019-06-24,560.0,164.0,1141.0,194.25,112.0,2927.0,682.0833,0,FLOW,,49411.54000000002,82.0,UM,Pad2,1Z
6,82,FORAKER 1207 6UMH-11,2019-06-25,552.0,173.0,1141.0,181.02,113.0,3780.0,811.02,0,FLOW,,49592.56000000002,83.0,UM,Pad2,1Z
6,83,FORAKER 1207 6UMH-11,2019-06-26,563.0,189.0,1141.0,175.45,108.0,3802.0,809.1167,0,FLOW,,49768.01000000002,84.0,UM,Pad2,1Z
6,84,FORAKER 1207 6UMH-11,2019-06-27,551.0,171.0,1141.0,0.0,106.0,3587.0,597.8333,0,FLOW,,49768.01000000002,85.0,UM,Pad2,1Z
7,0,FORAKER 1207 7SMH-11,2019-04-06,696.0,845.0,4225.0,164.26,313.0,112.0,182.9267,0,FLOW,27.333333333333332,164.26,1.0,SM,Pad2,1Z
7,1,FORAKER 1207 7SMH-11,2019-04-07,1448.0,877.0,4215.0,264.5,1299.0,446.0,338.8333,0,FLOW,30.75,428.76,2.0,SM,Pad2,1Z
7,2,FORAKER 1207 7SMH-11,2019-04-08,1372.0,867.0,3955.0,381.33,1611.0,805.0,515.4967,0,FLOW,32.0,810.0899999999999,3.0,SM,Pad2,1Z
7,3,FORAKER 1207 7SMH-11,2019-04-09,1306.0,845.0,3770.0,437.1,1639.0,945.0,594.6,0,FLOW,34.0,1247.19,4.0,SM,Pad2,1Z
7,4,FORAKER 1207 7SMH-11,2019-04-10,1247.0,827.0,3560.0,550.45,1598.0,1219.0,753.6167,0,FLOW,35.416666666666664,1797.64,5.0,SM,Pad2,1Z
7,5,FORAKER 1207 7SMH-11,2019-04-11,1196.0,802.0,3405.0,659.06,1520.0,1382.0,889.3933,0,FLOW,38.916666666666664,2456.7,6.0,SM,Pad2,1Z
7,6,FORAKER 1207 7SMH-11,2019-04-12,1164.0,739.0,3208.0,759.26,1647.0,1619.0,1029.0933,0,FLOW,41.583333333333336,3215.96,7.0,SM,Pad2,1Z
7,7,FORAKER 1207 7SMH-11,2019-04-13,1171.0,703.0,3028.0,821.23,1637.0,1733.0,1110.0633,0,FLOW,43.833333333333336,4037.19,8.0,SM,Pad2,1Z
7,8,FORAKER 1207 7SMH-11,2019-04-14,1177.0,675.0,2864.0,986.08,1568.0,1944.0,1310.08,0,FLOW,46.583333333333336,5023.27,9.0,SM,Pad2,1Z
7,9,FORAKER 1207 7SMH-11,2019-04-15,1169.0,544.0,2605.0,1059.26,1631.0,2439.0,1465.76,0,FLOW,48.0,6082.530000000001,10.0,SM,Pad2,1Z
