,Date,X,GROSS WTR
14,2019-04-06,361.962,FORAKER 1207 8UMH-11
15,2019-04-07,952.6680000000002,FORAKER 1207 8UMH-11
16,2019-04-08,1135.5120000000002,FORAKER 1207 8UMH-11
17,2019-04-09,1098.8460000000002,FORAKER 1207 8UMH-11
18,2019-04-10,1081.57,FORAKER 1207 8UMH-11
19,2019-04-11,1075.301717772813,FORAKER 1207 8UMH-11
20,2019-04-12,938.6665691914691,FORAKER 1207 8UMH-11
21,2019-04-13,834.0236302455344,FORAKER 1207 8UMH-11
22,2019-04-14,751.2045075557226,FORAKER 1207 8UMH-11
23,2019-04-15,683.9562229123276,FORAKER 1207 8UMH-11
24,2019-04-16,628.2175474931641,FORAKER 1207 8UMH-11
25,2019-04-17,581.2335834852823,FORAKER 1207 8UMH-11
26,2019-04-18,541.0681778845313,FORAKER 1207 8UMH-11
27,2019-04-19,506.3199279628019,FORAKER 1207 8UMH-11
28,2019-04-20,475.94893944454253,FORAKER 1207 8UMH-11
29,2019-04-21,449.1669617241204,FORAKER 1207 8UMH-11
30,2019-04-22,425.3653710657197,FORAKER 1207 8UMH-11
31,2019-04-23,404.0665962802812,FORAKER 1207 8UMH-11
32,2019-04-24,384.89053031455984,FORAKER 1207 8UMH-11
33,2019-04-25,367.53079009287035,FORAKER 1207 8UMH-11
34,2019-04-26,351.73760795505666,FORAKER 1207 8UMH-11
35,2019-04-27,337.3052864576179,FORAKER 1207 8UMH-11
36,2019-04-28,324.06285481469996,FORAKER 1207 8UMH-11
37,2019-04-29,311.86701115881425,FORAKER 1207 8UMH-11
38,2019-04-30,300.5967227666498,FORAKER 1207 8UMH-11
39,2019-05-01,290.1490462649682,FORAKER 1207 8UMH-11
40,2019-05-02,280.43585740418166,FORAKER 1207 8UMH-11
41,2019-05-03,271.3812671897114,FORAKER 1207 8UMH-11
42,2019-05-04,262.9195617153034,FORAKER 1207 8UMH-11
43,2019-05-05,254.99354570546976,FORAKER 1207 8UMH-11
44,2019-05-06,247.55320023680275,FORAKER 1207 8UMH-11
45,2019-05-07,240.5545871300185,FORAKER 1207 8UMH-11
46,2019-05-08,233.95894860893725,FORAKER 1207 8UMH-11
47,2019-05-09,227.7319627261381,FORAKER 1207 8UMH-11
48,2019-05-10,221.84312394185088,FORAKER 1207 8UMH-11
49,2019-05-11,216.26522493958691,FORAKER 1207 8UMH-11
50,2019-05-12,210.97392085311847,FORAKER 1207 8UMH-11
51,2019-05-13,205.94736098174047,FORAKER 1207 8UMH-11
52,2019-05-14,201.1658760851509,FORAKER 1207 8UMH-11
53,2019-05-15,196.61171169488009,FORAKER 1207 8UMH-11
54,2019-05-16,192.2687997170228,FORAKER 1207 8UMH-11
55,2019-05-17,188.12256205043712,FORAKER 1207 8UMH-11
56,2019-05-18,184.1597410947628,FORAKER 1207 8UMH-11
57,2019-05-19,180.3682529407233,FORAKER 1207 8UMH-11
58,2019-05-20,176.73705977214513,FORAKER 1207 8UMH-11
59,2019-05-21,173.25605860384283,FORAKER 1207 8UMH-11
60,2019-05-22,169.91598396186941,FORAKER 1207 8UMH-11
61,2019-05-23,166.70832250574747,FORAKER 1207 8UMH-11
62,2019-05-24,163.62523791415842,FORAKER 1207 8UMH-11
63,2019-05-25,160.65950462025805,FORAKER 1207 8UMH-11
64,2019-05-26,157.80444920137947,FORAKER 1207 8UMH-11
65,2019-05-27,155.0538984091354,FORAKER 1207 8UMH-11
66,2019-05-28,152.4021329768081,FORAKER 1207 8UMH-11
67,2019-05-29,149.84384646696452,FORAKER 1207 8UMH-11
68,2019-05-30,147.37410852793116,FORAKER 1207 8UMH-11
69,2019-05-31,144.98833201668154,FORAKER 1207 8UMH-11
70,2019-06-01,142.68224352075742,FORAKER 1207 8UMH-11
71,2019-06-02,140.45185687540427,FORAKER 1207 8UMH-11
72,2019-06-03,138.2934493260946,FORAKER 1207 8UMH-11
73,2019-06-04,136.20354003260607,FORAKER 1207 8UMH-11
74,2019-06-05,134.17887065011564,FORAKER 1207 8UMH-11
75,2019-06-06,132.21638775643234,FORAKER 1207 8UMH-11
76,2019-06-07,130.31322692340632,FORAKER 1207 8UMH-11
77,2019-06-08,128.46669825544623,FORAKER 1207 8UMH-11
78,2019-06-09,126.67427323957524,FORAKER 1207 8UMH-11
79,2019-06-10,124.93357277005045,FORAKER 1207 8UMH-11
80,2019-06-11,123.24235622670678,FORAKER 1207 8UMH-11
81,2019-06-12,121.59851150020515,FORAKER 1207 8UMH-11
82,2019-06-13,120.0000458695841,FORAKER 1207 8UMH-11
83,2019-06-14,109.90000000000002,FORAKER 1207 8UMH-11
84,2019-06-15,99.64999999999999,FORAKER 1207 8UMH-11
85,2019-06-16,131.38999999999996,FORAKER 1207 8UMH-11
86,2019-06-17,112.10999999999997,FORAKER 1207 8UMH-11
87,2019-06-18,114.36999999999996,FORAKER 1207 8UMH-11
88,2019-06-19,95.47000000000001,FORAKER 1207 8UMH-11
89,2019-06-20,96.47000000000001,FORAKER 1207 8UMH-11
90,2019-06-21,93.38,FORAKER 1207 8UMH-11
91,2019-06-22,97.15999999999998,FORAKER 1207 8UMH-11
92,2019-06-23,89.30999999999999,FORAKER 1207 8UMH-11
93,2019-06-24,79.56999999999998,FORAKER 1207 8UMH-11
94,2019-06-25,83.66999999999999,FORAKER 1207 8UMH-11
95,2019-06-26,77.0,FORAKER 1207 8UMH-11
96,2019-06-27,75.75,FORAKER 1207 8UMH-11
97,2019-06-28,78.93000000000002,FORAKER 1207 8UMH-11
98,2019-06-29,72.28999999999999,FORAKER 1207 8UMH-11
99,2019-06-30,76.96000000000001,FORAKER 1207 8UMH-11
100,2019-07-01,79.48,FORAKER 1207 8UMH-11
101,2019-07-02,82.78999999999999,FORAKER 1207 8UMH-11
102,2019-07-03,75.66999999999999,FORAKER 1207 8UMH-11
103,2019-07-04,63.96000000000001,FORAKER 1207 8UMH-11
104,2019-07-05,68.12,FORAKER 1207 8UMH-11
105,2019-07-06,64.69000000000001,FORAKER 1207 8UMH-11
106,2019-07-07,62.909999999999975,FORAKER 1207 8UMH-11
107,2019-07-08,58.96000000000001,FORAKER 1207 8UMH-11
108,2019-07-09,61.13999999999999,FORAKER 1207 8UMH-11
109,2019-07-10,57.54999999999999,FORAKER 1207 8UMH-11
110,2019-07-11,54.46,FORAKER 1207 8UMH-11
111,2019-07-12,55.13999999999999,FORAKER 1207 8UMH-11
112,2019-07-13,47.71,FORAKER 1207 8UMH-11
113,2019-07-14,45.399999999999984,FORAKER 1207 8UMH-11
114,2019-07-15,48.07999999999999,FORAKER 1207 8UMH-11
115,2019-07-16,57.22000000000002,FORAKER 1207 8UMH-11
116,2019-07-17,54.70000000000001,FORAKER 1207 8UMH-11
117,2019-07-18,45.67000000000001,FORAKER 1207 8UMH-11
118,2019-07-19,48.88999999999999,FORAKER 1207 8UMH-11
119,2019-07-20,43.19,FORAKER 1207 8UMH-11
120,2019-07-21,41.06,FORAKER 1207 8UMH-11
121,2019-07-22,45.84000000000001,FORAKER 1207 8UMH-11
122,2019-07-23,109.54999999999997,FORAKER 1207 8UMH-11
123,2019-07-24,13.909999999999998,FORAKER 1207 8UMH-11
124,2019-07-25,7.579999999999999,FORAKER 1207 8UMH-11
125,2019-07-26,35.63,FORAKER 1207 8UMH-11
126,2019-07-27,55.25,FORAKER 1207 8UMH-11
127,2019-07-28,64.68000000000002,FORAKER 1207 8UMH-11
128,2019-07-29,52.88,FORAKER 1207 8UMH-11
129,2019-07-30,50.899999999999984,FORAKER 1207 8UMH-11
130,2019-07-31,51.54,FORAKER 1207 8UMH-11
131,2019-08-01,45.82,FORAKER 1207 8UMH-11
132,2019-08-02,47.32,FORAKER 1207 8UMH-11
133,2019-08-03,46.07,FORAKER 1207 8UMH-11
134,2019-08-04,46.49,FORAKER 1207 8UMH-11
135,2019-08-05,44.67000000000001,FORAKER 1207 8UMH-11
136,2019-08-06,41.99,FORAKER 1207 8UMH-11
137,2019-08-07,37.209999999999994,FORAKER 1207 8UMH-11
138,2019-08-08,32.94,FORAKER 1207 8UMH-11
139,2019-08-09,36.800000000000004,FORAKER 1207 8UMH-11
140,2019-08-10,32.99,FORAKER 1207 8UMH-11
141,2019-08-11,31.420000000000012,FORAKER 1207 8UMH-11
142,2019-08-12,27.819999999999997,FORAKER 1207 8UMH-11
143,2019-08-13,27.11000000000001,FORAKER 1207 8UMH-11
144,2019-08-14,27.430000000000003,FORAKER 1207 8UMH-11
145,2019-08-15,19.03,FORAKER 1207 8UMH-11
146,2019-08-16,13.150000000000004,FORAKER 1207 8UMH-11
147,2019-08-17,0.0,FORAKER 1207 8UMH-11
148,2019-08-18,0.0,FORAKER 1207 8UMH-11
149,2019-08-19,23.0,FORAKER 1207 8UMH-11
150,2019-08-20,17.59,FORAKER 1207 8UMH-11
151,2019-08-21,24.930000000000003,FORAKER 1207 8UMH-11
152,2019-08-22,23.28,FORAKER 1207 8UMH-11
153,2019-08-23,21.91,FORAKER 1207 8UMH-11
154,2019-08-24,25.839999999999993,FORAKER 1207 8UMH-11
155,2019-08-25,25.199999999999992,FORAKER 1207 8UMH-11
156,2019-08-26,22.0,FORAKER 1207 8UMH-11
157,2019-08-27,22.0,FORAKER 1207 8UMH-11
158,2019-08-28,22.0,FORAKER 1207 8UMH-11
159,2019-08-29,22.0,FORAKER 1207 8UMH-11
160,2019-08-30,22.0,FORAKER 1207 8UMH-11
161,2019-08-31,22.0,FORAKER 1207 8UMH-11
162,2019-09-01,22.0,FORAKER 1207 8UMH-11
163,2019-09-02,22.0,FORAKER 1207 8UMH-11
164,2019-09-03,22.0,FORAKER 1207 8UMH-11
165,2019-09-04,22.0,FORAKER 1207 8UMH-11
166,2019-09-05,22.0,FORAKER 1207 8UMH-11
167,2019-09-06,22.0,FORAKER 1207 8UMH-11
168,2019-09-07,22.0,FORAKER 1207 8UMH-11
169,2019-09-08,22.0,FORAKER 1207 8UMH-11
170,2019-09-09,22.0,FORAKER 1207 8UMH-11
171,2019-09-10,22.0,FORAKER 1207 8UMH-11
172,2019-09-11,22.0,FORAKER 1207 8UMH-11
173,2019-09-12,22.0,FORAKER 1207 8UMH-11
174,2019-09-13,22.0,FORAKER 1207 8UMH-11
175,2019-09-14,22.0,FORAKER 1207 8UMH-11
176,2019-09-15,22.0,FORAKER 1207 8UMH-11
177,2019-09-16,22.0,FORAKER 1207 8UMH-11
178,2019-09-17,22.0,FORAKER 1207 8UMH-11
179,2019-09-18,22.0,FORAKER 1207 8UMH-11
180,2019-09-19,22.0,FORAKER 1207 8UMH-11
181,2019-09-20,22.0,FORAKER 1207 8UMH-11
182,2019-09-21,22.0,FORAKER 1207 8UMH-11
183,2019-09-22,22.0,FORAKER 1207 8UMH-11
184,2019-09-23,22.0,FORAKER 1207 8UMH-11
0,2019-03-23,,FORAKER 1207 9LMH-11
1,2019-03-24,,FORAKER 1207 9LMH-11
2,2019-03-25,,FORAKER 1207 9LMH-11
3,2019-03-26,,FORAKER 1207 9LMH-11
4,2019-03-27,,FORAKER 1207 9LMH-11
5,2019-03-28,,FORAKER 1207 9LMH-11
6,2019-03-29,,FORAKER 1207 9LMH-11
7,2019-03-30,,FORAKER 1207 9LMH-11
8,2019-03-31,,FORAKER 1207 9LMH-11
9,2019-04-01,,FORAKER 1207 9LMH-11
10,2019-04-02,,FORAKER 1207 9LMH-11
11,2019-04-03,,FORAKER 1207 9LMH-11
12,2019-04-04,,FORAKER 1207 9LMH-11
13,2019-04-05,0.00729,FORAKER 1207 9LMH-11
14,2019-04-06,309.8031300000002,FORAKER 1207 9LMH-11
15,2019-04-07,1249.67367,FORAKER 1207 9LMH-11
16,2019-04-08,1475.5470300000002,FORAKER 1207 9LMH-11
17,2019-04-09,1459.0570500000006,FORAKER 1207 9LMH-11
18,2019-04-10,1560.5630099999996,FORAKER 1207 9LMH-11
19,2019-04-11,1654.2249299999999,FORAKER 1207 9LMH-11
20,2019-04-12,1616.8563900000001,FORAKER 1207 9LMH-11
21,2019-04-13,1625.7501900000002,FORAKER 1207 9LMH-11
22,2019-04-14,1654.2249299999999,FORAKER 1207 9LMH-11
23,2019-04-15,1600.135425076561,FORAKER 1207 9LMH-11
24,2019-04-16,1418.850310651648,FORAKER 1207 9LMH-11
25,2019-04-17,1275.9200173684092,FORAKER 1207 9LMH-11
26,2019-04-18,1160.2119658751453,FORAKER 1207 9LMH-11
27,2019-04-19,1064.5419042892293,FORAKER 1207 9LMH-11
28,2019-04-20,984.0615497283983,FORAKER 1207 9LMH-11
29,2019-04-21,915.3779511247944,FORAKER 1207 9LMH-11
30,2019-04-22,856.0439855549982,FORAKER 1207 9LMH-11
31,2019-04-23,804.2492782822825,FORAKER 1207 9LMH-11
32,2019-04-24,758.6251145984338,FORAKER 1207 9LMH-11
33,2019-04-25,718.1170740558188,FORAKER 1207 9LMH-11
34,2019-04-26,681.8994242658428,FORAKER 1207 9LMH-11
35,2019-04-27,649.3161066939587,FORAKER 1207 9LMH-11
36,2019-04-28,619.8391384247349,FORAKER 1207 9LMH-11
37,2019-04-29,593.0387061444408,FORAKER 1207 9LMH-11
38,2019-04-30,568.561284215432,FORAKER 1207 9LMH-11
39,2019-05-01,546.1133688536311,FORAKER 1207 9LMH-11
40,2019-05-02,525.4492132119098,FORAKER 1207 9LMH-11
41,2019-05-03,506.36145869468066,FORAKER 1207 9LMH-11
42,2019-05-04,488.67389356906943,FORAKER 1207 9LMH-11
43,2019-05-05,472.2357949884481,FORAKER 1207 9LMH-11
44,2019-05-06,456.9174640460838,FORAKER 1207 9LMH-11
45,2019-05-07,442.60666985868505,FORAKER 1207 9LMH-11
46,2019-05-08,429.2057934937991,FORAKER 1207 9LMH-11
47,2019-05-09,416.6295158844461,FORAKER 1207 9LMH-11
48,2019-05-10,404.8029323672538,FORAKER 1207 9LMH-11
49,2019-05-11,393.66000458859867,FORAKER 1207 9LMH-11
50,2019-05-12,401.21729999999997,FORAKER 1207 9LMH-11
51,2019-05-13,406.6686000000001,FORAKER 1207 9LMH-11
52,2019-05-14,363.3579000000001,FORAKER 1207 9LMH-11
53,2019-05-15,332.8613999999999,FORAKER 1207 9LMH-11
54,2019-05-16,395.07,FORAKER 1207 9LMH-11
55,2019-05-17,366.63000000000005,FORAKER 1207 9LMH-11
56,2019-05-18,357.34999999999997,FORAKER 1207 9LMH-11
57,2019-05-19,336.0299999999999,FORAKER 1207 9LMH-11
58,2019-05-20,338.47000000000014,FORAKER 1207 9LMH-11
59,2019-05-21,326.55000000000007,FORAKER 1207 9LMH-11
60,2019-05-22,319.65000000000003,FORAKER 1207 9LMH-11
61,2019-05-23,299.96,FORAKER 1207 9LMH-11
62,2019-05-24,287.13000000000005,FORAKER 1207 9LMH-11
63,2019-05-25,274.38000000000005,FORAKER 1207 9LMH-11
64,2019-05-26,278.84999999999997,FORAKER 1207 9LMH-11
65,2019-05-27,272.54,FORAKER 1207 9LMH-11
66,2019-05-28,269.07000000000005,FORAKER 1207 9LMH-11
67,2019-05-29,262.38999999999993,FORAKER 1207 9LMH-11
68,2019-05-30,242.44999999999996,FORAKER 1207 9LMH-11
69,2019-05-31,242.51000000000005,FORAKER 1207 9LMH-11
70,2019-06-01,284.26000000000005,FORAKER 1207 9LMH-11
71,2019-06-02,275.40000000000003,FORAKER 1207 9LMH-11
72,2019-06-03,263.5299999999999,FORAKER 1207 9LMH-11
73,2019-06-04,250.59000000000003,FORAKER 1207 9LMH-11
74,2019-06-05,234.96,FORAKER 1207 9LMH-11
75,2019-06-06,229.34999999999994,FORAKER 1207 9LMH-11
76,2019-06-07,213.57000000000002,FORAKER 1207 9LMH-11
77,2019-06-08,217.24,FORAKER 1207 9LMH-11
78,2019-06-09,209.16,FORAKER 1207 9LMH-11
79,2019-06-10,200.73,FORAKER 1207 9LMH-11
80,2019-06-11,221.25,FORAKER 1207 9LMH-11
81,2019-06-12,217.76,FORAKER 1207 9LMH-11
82,2019-06-13,217.3899999999999,FORAKER 1207 9LMH-11
83,2019-06-14,200.20000000000002,FORAKER 1207 9LMH-11
84,2019-06-15,196.69000000000003,FORAKER 1207 9LMH-11
85,2019-06-16,178.30999999999997,FORAKER 1207 9LMH-11
86,2019-06-17,172.42000000000004,FORAKER 1207 9LMH-11
87,2019-06-18,265.4700000000001,FORAKER 1207 9LMH-11
88,2019-06-19,257.58,FORAKER 1207 9LMH-11
89,2019-06-20,215.25,FORAKER 1207 9LMH-11
90,2019-06-21,272.26000000000005,FORAKER 1207 9LMH-11
91,2019-06-22,235.8600000000001,FORAKER 1207 9LMH-11
92,2019-06-23,222.59999999999994,FORAKER 1207 9LMH-11
93,2019-06-24,212.44999999999996,FORAKER 1207 9LMH-11
94,2019-06-25,210.19999999999996,FORAKER 1207 9LMH-11
95,2019-06-26,205.46,FORAKER 1207 9LMH-11
96,2019-06-27,187.57999999999996,FORAKER 1207 9LMH-11
97,2019-06-28,170.33999999999997,FORAKER 1207 9LMH-11
98,2019-06-29,164.52,FORAKER 1207 9LMH-11
99,2019-06-30,167.53,FORAKER 1207 9LMH-11
100,2019-07-01,152.31999999999996,FORAKER 1207 9LMH-11
101,2019-07-02,170.27,FORAKER 1207 9LMH-11
102,2019-07-03,171.49,FORAKER 1207 9LMH-11
103,2019-07-04,174.08999999999995,FORAKER 1207 9LMH-11
104,2019-07-05,166.49,FORAKER 1207 9LMH-11
105,2019-07-06,162.82999999999998,FORAKER 1207 9LMH-11
106,2019-07-07,160.27,FORAKER 1207 9LMH-11
107,2019-07-08,156.05999999999997,FORAKER 1207 9LMH-11
108,2019-07-09,148.82999999999998,FORAKER 1207 9LMH-11
109,2019-07-10,144.48,FORAKER 1207 9LMH-11
110,2019-07-11,144.73,FORAKER 1207 9LMH-11
111,2019-07-12,150.45000000000002,FORAKER 1207 9LMH-11
112,2019-07-13,154.75,FORAKER 1207 9LMH-11
113,2019-07-14,156.55999999999997,FORAKER 1207 9LMH-11
114,2019-07-15,155.86000000000004,FORAKER 1207 9LMH-11
115,2019-07-16,163.80999999999997,FORAKER 1207 9LMH-11
116,2019-07-17,193.54999999999998,FORAKER 1207 9LMH-11
117,2019-07-18,183.92000000000004,FORAKER 1207 9LMH-11
118,2019-07-19,177.88000000000002,FORAKER 1207 9LMH-11
119,2019-07-20,191.66,FORAKER 1207 9LMH-11
120,2019-07-21,179.45000000000002,FORAKER 1207 9LMH-11
121,2019-07-22,180.13000000000002,FORAKER 1207 9LMH-11
122,2019-07-23,179.20000000000002,FORAKER 1207 9LMH-11
123,2019-07-24,171.375,FORAKER 1207 9LMH-11
124,2019-07-25,163.75,FORAKER 1207 9LMH-11
125,2019-07-26,156.125,FORAKER 1207 9LMH-11
126,2019-07-27,148.5,FORAKER 1207 9LMH-11
127,2019-07-28,140.875,FORAKER 1207 9LMH-11
128,2019-07-29,133.25,FORAKER 1207 9LMH-11
129,2019-07-30,125.625,FORAKER 1207 9LMH-11
130,2019-07-31,118.0,FORAKER 1207 9LMH-11
131,2019-08-01,110.375,FORAKER 1207 9LMH-11
132,2019-08-02,102.75,FORAKER 1207 9LMH-11
133,2019-08-03,95.125,FORAKER 1207 9LMH-11
134,2019-08-04,87.5,FORAKER 1207 9LMH-11
135,2019-08-05,79.875,FORAKER 1207 9LMH-11
136,2019-08-06,72.25,FORAKER 1207 9LMH-11
137,2019-08-07,64.625,FORAKER 1207 9LMH-11
138,2019-08-08,56.570000000000014,FORAKER 1207 9LMH-11
139,2019-08-09,60.27999999999998,FORAKER 1207 9LMH-11
140,2019-08-10,53.99,FORAKER 1207 9LMH-11
141,2019-08-11,48.279999999999994,FORAKER 1207 9LMH-11
142,2019-08-12,49.96,FORAKER 1207 9LMH-11
143,2019-08-13,46.75,FORAKER 1207 9LMH-11
144,2019-08-14,55.669999999999995,FORAKER 1207 9LMH-11
145,2019-08-15,35.62,FORAKER 1207 9LMH-11
146,2019-08-16,47.07999999999999,FORAKER 1207 9LMH-11
147,2019-08-17,52.73000000000001,FORAKER 1207 9LMH-11
148,2019-08-18,54.19,FORAKER 1207 9LMH-11
149,2019-08-19,52.47000000000002,FORAKER 1207 9LMH-11
150,2019-08-20,48.06,FORAKER 1207 9LMH-11
151,2019-08-21,33.519999999999996,FORAKER 1207 9LMH-11
152,2019-08-22,37.199999999999996,FORAKER 1207 9LMH-11
153,2019-08-23,46.76999999999999,FORAKER 1207 9LMH-11
154,2019-08-24,47.38,FORAKER 1207 9LMH-11
155,2019-08-25,42.519999999999996,FORAKER 1207 9LMH-11
156,2019-08-26,38.42000000000001,FORAKER 1207 9LMH-11
157,2019-08-27,35.0,FORAKER 1207 9LMH-11
158,2019-08-28,34.0,FORAKER 1207 9LMH-11
159,2019-08-29,33.0,FORAKER 1207 9LMH-11
160,2019-08-30,32.0,FORAKER 1207 9LMH-11
161,2019-08-31,34.0,FORAKER 1207 9LMH-11
162,2019-09-01,31.0,FORAKER 1207 9LMH-11
163,2019-09-02,31.0,FORAKER 1207 9LMH-11
164,2019-09-03,31.0,FORAKER 1207 9LMH-11
165,2019-09-04,31.0,FORAKER 1207 9LMH-11
166,2019-09-05,31.0,FORAKER 1207 9LMH-11
167,2019-09-06,31.0,FORAKER 1207 9LMH-11
168,2019-09-07,31.0,FORAKER 1207 9LMH-11
169,2019-09-08,25.0,FORAKER 1207 9LMH-11
170,2019-09-09,25.0,FORAKER 1207 9LMH-11
171,2019-09-10,25.0,FORAKER 1207 9LMH-11
172,2019-09-11,25.0,FORAKER 1207 9LMH-11
173,2019-09-12,25.0,FORAKER 1207 9LMH-11
174,2019-09-13,25.0,FORAKER 1207 9LMH-11
175,2019-09-14,25.0,FORAKER 1207 9LMH-11
176,2019-09-15,27.38999999999999,FORAKER 1207 9LMH-11
177,2019-09-16,21.699999999999992,FORAKER 1207 9LMH-11
178,2019-09-17,17.039999999999996,FORAKER 1207 9LMH-11
179,2019-09-18,17.16,FORAKER 1207 9LMH-11
180,2019-09-19,17.889999999999997,FORAKER 1207 9LMH-11
181,2019-09-20,16.97,FORAKER 1207 9LMH-11
182,2019-09-21,15.840000000000002,FORAKER 1207 9LMH-11
183,2019-09-22,15.409999999999998,FORAKER 1207 9LMH-11
184,2019-09-23,16.979999999999997,FORAKER 1207 9LMH-11
0,2019-03-23,,FORAKER 1207 10UMH-11
1,2019-03-24,,FORAKER 1207 10UMH-11
2,2019-03-25,,FORAKER 1207 10UMH-11
3,2019-03-26,,FORAKER 1207 10UMH-11
4,2019-03-27,,FORAKER 1207 10UMH-11
5,2019-03-28,,FORAKER 1207 10UMH-11
6,2019-03-29,,FORAKER 1207 10UMH-11
7,2019-03-30,,FORAKER 1207 10UMH-11
8,2019-03-31,,FORAKER 1207 10UMH-11
9,2019-04-01,,FORAKER 1207 10UMH-11
10,2019-04-02,,FORAKER 1207 10UMH-11
11,2019-04-03,,FORAKER 1207 10UMH-11
12,2019-04-04,,FORAKER 1207 10UMH-11
13,2019-04-05,437.0500000000001,FORAKER 1207 10UMH-11
14,2019-04-06,1500.9599999999998,FORAKER 1207 10UMH-11
15,2019-04-07,1605.7000000000005,FORAKER 1207 10UMH-11
16,2019-04-08,1513.92,FORAKER 1207 10UMH-11
17,2019-04-09,1493.8099999999997,FORAKER 1207 10UMH-11
18,2019-04-10,1350.76,FORAKER 1207 10UMH-11
19,2019-04-11,1278.1100000000001,FORAKER 1207 10UMH-11
20,2019-04-12,1232.1399999999999,FORAKER 1207 10UMH-11
21,2019-04-13,1124.5200000000002,FORAKER 1207 10UMH-11
22,2019-04-14,1005.0599999999996,FORAKER 1207 10UMH-11
23,2019-04-15,937.9300000000002,FORAKER 1207 10UMH-11
24,2019-04-16,727.8999999999997,FORAKER 1207 10UMH-11
25,2019-04-17,690.9499999999999,FORAKER 1207 10UMH-11
26,2019-04-18,614.8199999999999,FORAKER 1207 10UMH-11
27,2019-04-19,551.58,FORAKER 1207 10UMH-11
28,2019-04-20,506.35999999999996,FORAKER 1207 10UMH-11
29,2019-04-21,469.5,FORAKER 1207 10UMH-11
30,2019-04-22,432.0,FORAKER 1207 10UMH-11
31,2019-04-23,400.23999999999995,FORAKER 1207 10UMH-11
32,2019-04-24,370.88000000000005,FORAKER 1207 10UMH-11
33,2019-04-25,342.9499999999999,FORAKER 1207 10UMH-11
34,2019-04-26,323.65999999999997,FORAKER 1207 10UMH-11
35,2019-04-27,300.67,FORAKER 1207 10UMH-11
36,2019-04-28,287.90000000000003,FORAKER 1207 10UMH-11
37,2019-04-29,269.61000000000007,FORAKER 1207 10UMH-11
38,2019-04-30,265.86999999999995,FORAKER 1207 10UMH-11
39,2019-05-01,251.29,FORAKER 1207 10UMH-11
40,2019-05-02,242.55000000000004,FORAKER 1207 10UMH-11
41,2019-05-03,247.1399999999999,FORAKER 1207 10UMH-11
42,2019-05-04,229.23,FORAKER 1207 10UMH-11
43,2019-05-05,225.15000000000006,FORAKER 1207 10UMH-11
44,2019-05-06,211.40000000000006,FORAKER 1207 10UMH-11
45,2019-05-07,203.02,FORAKER 1207 10UMH-11
46,2019-05-08,109.44000000000004,FORAKER 1207 10UMH-11
47,2019-05-09,134.78,FORAKER 1207 10UMH-11
48,2019-05-10,177.93000000000004,FORAKER 1207 10UMH-11
49,2019-05-11,183.47,FORAKER 1207 10UMH-11
50,2019-05-12,186.30999999999997,FORAKER 1207 10UMH-11
51,2019-05-13,179.38999999999996,FORAKER 1207 10UMH-11
52,2019-05-14,175.38999999999996,FORAKER 1207 10UMH-11
53,2019-05-15,162.54,FORAKER 1207 10UMH-11
54,2019-05-16,152.53,FORAKER 1207 10UMH-11
55,2019-05-17,142.45000000000002,FORAKER 1207 10UMH-11
56,2019-05-18,148.43000000000004,FORAKER 1207 10UMH-11
57,2019-05-19,140.93000000000004,FORAKER 1207 10UMH-11
58,2019-05-20,134.93000000000004,FORAKER 1207 10UMH-11
59,2019-05-21,131.11999999999998,FORAKER 1207 10UMH-11
60,2019-05-22,133.17000000000002,FORAKER 1207 10UMH-11
61,2019-05-23,113.98,FORAKER 1207 10UMH-11
62,2019-05-24,107.85999999999997,FORAKER 1207 10UMH-11
63,2019-05-25,105.08999999999999,FORAKER 1207 10UMH-11
64,2019-05-26,102.14999999999999,FORAKER 1207 10UMH-11
65,2019-05-27,98.33,FORAKER 1207 10UMH-11
66,2019-05-28,93.27,FORAKER 1207 10UMH-11
67,2019-05-29,86.38,FORAKER 1207 10UMH-11
68,2019-05-30,86.87,FORAKER 1207 10UMH-11
69,2019-05-31,80.38,FORAKER 1207 10UMH-11
70,2019-06-01,92.36,FORAKER 1207 10UMH-11
71,2019-06-02,75.94000000000001,FORAKER 1207 10UMH-11
72,2019-06-03,72.01,FORAKER 1207 10UMH-11
73,2019-06-04,60.79999999999999,FORAKER 1207 10UMH-11
74,2019-06-05,64.58000000000001,FORAKER 1207 10UMH-11
75,2019-06-06,50.93,FORAKER 1207 10UMH-11
76,2019-06-07,38.18,FORAKER 1207 10UMH-11
77,2019-06-08,32.779999999999994,FORAKER 1207 10UMH-11
78,2019-06-09,35.62,FORAKER 1207 10UMH-11
79,2019-06-10,33.89999999999999,FORAKER 1207 10UMH-11
80,2019-06-11,33.040000000000006,FORAKER 1207 10UMH-11
81,2019-06-12,31.699999999999992,FORAKER 1207 10UMH-11
82,2019-06-13,27.87,FORAKER 1207 10UMH-11
83,2019-06-14,24.23,FORAKER 1207 10UMH-11
84,2019-06-15,26.930000000000003,FORAKER 1207 10UMH-11
85,2019-06-16,21.91,FORAKER 1207 10UMH-11
86,2019-06-17,34.57,FORAKER 1207 10UMH-11
87,2019-06-18,36.449999999999996,FORAKER 1207 10UMH-11
88,2019-06-19,33.36000000000001,FORAKER 1207 10UMH-11
89,2019-06-20,26.839999999999993,FORAKER 1207 10UMH-11
90,2019-06-21,32.290000000000006,FORAKER 1207 10UMH-11
